"";"Nrpk";"Year";"Date";"Releve_area";"Polig_nr";"Manag_impact";"Nr_4digitcode";"Approach";"Uniq_no";"Uniq_Rprog";"Unipntno";"Eksp_spp";"Eksp_group";"Mont_pnt";"Eksp_str";"Address";"Rel_type";"Status";"Usage";"Ul_mown";"Ul_graz";"Ul_aftmh";"Ul_strgraz";"Exp_opin";"Statuslet";"Luordap";"Shr_score";"Litt_score";"Sur_score";"Mos_score";"Exp_score";"Swrd_score";"Pastr_scor";"Imp_score";"Str_score";"Spp_scortotal";"Spp_score50";"Totl_score";"Gr_qualit_exp";"Aegoppod";"Alopepra";"Anthrsyl";"Calamepi";"Cirsiarv";"Chaeraro";"Dactyglo";"Elytrrep";"Filipulm";"Heracsos";"Loliuper";"Lupinpol";"Ranunrep";"Solidcan";"Taraxoff";"Trifohyb";"Trifomed";"Agrimonia.eupatoria";"Alchemilla.vulgaris";"Briza.media";"Campanula.spp.";"Carex.panicea";"Carlina.vulgaris";"Centaurea.spp.";"Cirsium.heterophyllum";"Cirsium.oleraceum";"Dactylorhiza.spp.";"Dianthus.deltoides";"Fragaria.spp.";"Galium.boreale";"Galium.spp.";"Galium.verum";"Geranium.spp.";"Geum.spp.";"Hypericum.spp.";"Inula.salicina";"Knautia.arvensis";"Lathyrus.spp...Lotus.spp.";"Leontodon.hispidus.danubialis";"Leucanthemum.vulgare";"Listera.ovata";"Lychnis.flos.cuculi";"Lythrum.salicaria";"Medicago.lupulina";"Melampyrum.spp.";"Pilosella..Hieracium.species";"Pimpinella.saxifraga";"Plantago.media";"Platanthera.spp.";"Polygala.spp.";"Potentilla.argentea";"Potentilla.erecta";"Primula.veris";"Rhinanthus.spp.";"Scirpus.sylvaticus";"Sedum.acre";"Solidago.virgaurea";"Succisa.pratensis";"Thalictrum.spp.";"Thymus.spp.";"Tragopogon.pratensis";"Trifolium.dzelteniem.z.";"Trifolium.montanum";"Trollius.europaeus";"Valeriana.officinalis";"Veronica.longifolia";"Viscaria.vulgaris";"spp_richness_subplot";"avg_spp_richness_10subplots"
"5890";1770;2023;20230704;"12.6";"6918_7";"yes";6918;"komb";"23_6918_7_b";"23_6918_7";"23_6918_7_b_9";"S_Rusina";"Rusina";9;"S_Rusina";"Vekssi";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"LU";10;0;-5;0;-10;"0";"na";0;-5;"25";"25";"20";"very_bad";2;1;2;2;1;0;3;1;0;0;0;0;1;0;4;1;1;0;1;0;1;0;"0";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8;4,9
"5891";2301;2023;20230821;"12.6";"7071_2";"yes";7071;"komb";"23_7071_2_b";"23_7071_2";"23_7071_2_b_1";"S_Rusina";"Rusina";1;"S_Rusina";"Inta_Torgane";"basic_ZP";"Participant";"pasture";"na";"na";"yes";"no";"na";"s";"LU";10;5;0;0;-20;"-5";"5";0;0;"20";"20";"20";"very_bad";3;0;4;0;1;0;3;1;0;0;0;0;1;0;4;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4
"5892";2302;2023;20230821;"12.6";"7071_2";"yes";7071;"komb";"23_7071_2_b";"23_7071_2";"23_7071_2_b_10";"S_Rusina";"Rusina";10;"S_Rusina";"Inta_Torgane";"basic_ZP";"Participant";"pasture";"na";"na";"yes";"no";"na";"s";"LU";10;5;0;0;-20;"-5";"5";0;0;"20";"20";"20";"very_bad";3;0;4;0;1;0;3;1;0;0;0;0;1;0;4;0;0;0;0;0;1;0;"0";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;5;4
"5893";2303;2023;20230821;"12.6";"7071_2";"yes";7071;"komb";"23_7071_2_b";"23_7071_2";"23_7071_2_b_2";"S_Rusina";"Rusina";2;"S_Rusina";"Inta_Torgane";"basic_ZP";"Participant";"pasture";"na";"na";"yes";"no";"na";"s";"LU";10;5;0;0;-20;"-5";"5";0;0;"20";"20";"20";"very_bad";3;0;4;0;1;0;3;1;0;0;0;0;1;0;4;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;2;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
"5894";2304;2023;20230821;"12.6";"7071_2";"yes";7071;"komb";"23_7071_2_b";"23_7071_2";"23_7071_2_b_3";"S_Rusina";"Rusina";3;"S_Rusina";"Inta_Torgane";"basic_ZP";"Participant";"pasture";"na";"na";"yes";"no";"na";"s";"LU";10;5;0;0;-20;"-5";"5";0;0;"20";"20";"20";"very_bad";3;0;4;0;1;0;3;1;0;0;0;0;1;0;4;0;0;0;1;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
"5895";2305;2023;20230821;"12.6";"7071_2";"yes";7071;"komb";"23_7071_2_b";"23_7071_2";"23_7071_2_b_4";"S_Rusina";"Rusina";4;"S_Rusina";"Inta_Torgane";"basic_ZP";"Participant";"pasture";"na";"na";"yes";"no";"na";"s";"LU";10;5;0;0;-20;"-5";"5";0;0;"20";"20";"20";"very_bad";3;0;4;0;1;0;3;1;0;0;0;0;1;0;4;0;0;0;0;0;1;0;"0";0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;4
"5896";2306;2023;20230821;"12.6";"7071_2";"yes";7071;"komb";"23_7071_2_b";"23_7071_2";"23_7071_2_b_5";"S_Rusina";"Rusina";5;"S_Rusina";"Inta_Torgane";"basic_ZP";"Participant";"pasture";"na";"na";"yes";"no";"na";"s";"LU";10;5;0;0;-20;"-5";"5";0;0;"20";"20";"20";"very_bad";3;0;4;0;1;0;3;1;0;0;0;0;1;0;4;0;0;0;2;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
"5897";2307;2023;20230821;"12.6";"7071_2";"yes";7071;"komb";"23_7071_2_b";"23_7071_2";"23_7071_2_b_6";"S_Rusina";"Rusina";6;"S_Rusina";"Inta_Torgane";"basic_ZP";"Participant";"pasture";"na";"na";"yes";"no";"na";"s";"LU";10;5;0;0;-20;"-5";"5";0;0;"20";"20";"20";"very_bad";3;0;4;0;1;0;3;1;0;0;0;0;1;0;4;0;0;0;2;0;1;0;"0";0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
"5898";2308;2023;20230821;"12.6";"7071_2";"yes";7071;"komb";"23_7071_2_b";"23_7071_2";"23_7071_2_b_7";"S_Rusina";"Rusina";7;"S_Rusina";"Inta_Torgane";"basic_ZP";"Participant";"pasture";"na";"na";"yes";"no";"na";"s";"LU";10;5;0;0;-20;"-5";"5";0;0;"20";"20";"20";"very_bad";3;0;4;0;1;0;3;1;0;0;0;0;1;0;4;0;0;0;2;0;0;0;"0";1;0;0;0;0;0;0;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4
"5899";2309;2023;20230821;"12.6";"7071_2";"yes";7071;"komb";"23_7071_2_b";"23_7071_2";"23_7071_2_b_8";"S_Rusina";"Rusina";8;"S_Rusina";"Inta_Torgane";"basic_ZP";"Participant";"pasture";"na";"na";"yes";"no";"na";"s";"LU";10;5;0;0;-20;"-5";"5";0;0;"20";"20";"20";"very_bad";3;0;4;0;1;0;3;1;0;0;0;0;1;0;4;0;0;0;1;0;1;0;"0";1;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4
"5900";2310;2023;20230821;"12.6";"7071_2";"yes";7071;"komb";"23_7071_2_b";"23_7071_2";"23_7071_2_b_9";"S_Rusina";"Rusina";9;"S_Rusina";"Inta_Torgane";"basic_ZP";"Participant";"pasture";"na";"na";"yes";"no";"na";"s";"LU";10;5;0;0;-20;"-5";"5";0;0;"20";"20";"20";"very_bad";3;0;4;0;1;0;3;1;0;0;0;0;1;0;4;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;4
"5901";1151;2023;20230626;"12.6";"6808_1";"yes";6808;"komb";"23_6808_1_b";"23_6808_1";"23_6808_1_b_1";"M_Medne";"Medne";1;"M_Medne";"Karlis_ Hermanis_Liepa";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"DAP";0;0;-5;0;-10;"-5";"na";0;-15;"36";"36";"21";"bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;"0";2;0;0;0;0;0;0;2;0;1;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;6,3
"5902";1152;2023;20230626;"12.6";"6808_1";"yes";6808;"komb";"23_6808_1_b";"23_6808_1";"23_6808_1_b_10";"M_Medne";"Medne";10;"M_Medne";"Karlis_ Hermanis_Liepa";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"DAP";0;0;-5;0;-10;"-5";"na";0;-15;"36";"36";"21";"bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6,3
"5903";1153;2023;20230626;"12.6";"6808_1";"yes";6808;"komb";"23_6808_1_b";"23_6808_1";"23_6808_1_b_2";"M_Medne";"Medne";2;"M_Medne";"Karlis_ Hermanis_Liepa";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"DAP";0;0;-5;0;-10;"-5";"na";0;-15;"36";"36";"21";"bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;"0";2;0;0;0;0;0;0;2;0;0;0;1;0;2;2;2;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;6,3
"5904";1154;2023;20230626;"12.6";"6808_1";"yes";6808;"komb";"23_6808_1_b";"23_6808_1";"23_6808_1_b_3";"M_Medne";"Medne";3;"M_Medne";"Karlis_ Hermanis_Liepa";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"DAP";0;0;-5;0;-10;"-5";"na";0;-15;"36";"36";"21";"bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;2;0;1;0;"0";1;0;0;0;0;0;0;2;0;0;0;1;0;0;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6,3
"5905";1155;2023;20230626;"12.6";"6808_1";"yes";6808;"komb";"23_6808_1_b";"23_6808_1";"23_6808_1_b_4";"M_Medne";"Medne";4;"M_Medne";"Karlis_ Hermanis_Liepa";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"DAP";0;0;-5;0;-10;"-5";"na";0;-15;"36";"36";"21";"bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;"0";1;0;0;0;0;0;0;2;0;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6,3
"5906";1156;2023;20230626;"12.6";"6808_1";"yes";6808;"komb";"23_6808_1_b";"23_6808_1";"23_6808_1_b_5";"M_Medne";"Medne";5;"M_Medne";"Karlis_ Hermanis_Liepa";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"DAP";0;0;-5;0;-10;"-5";"na";0;-15;"36";"36";"21";"bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;"0";2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6,3
"5907";1157;2023;20230626;"12.6";"6808_1";"yes";6808;"komb";"23_6808_1_b";"23_6808_1";"23_6808_1_b_6";"M_Medne";"Medne";6;"M_Medne";"Karlis_ Hermanis_Liepa";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"DAP";0;0;-5;0;-10;"-5";"na";0;-15;"36";"36";"21";"bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;"0";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6,3
"5908";1158;2023;20230626;"12.6";"6808_1";"yes";6808;"komb";"23_6808_1_b";"23_6808_1";"23_6808_1_b_7";"M_Medne";"Medne";7;"M_Medne";"Karlis_ Hermanis_Liepa";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"DAP";0;0;-5;0;-10;"-5";"na";0;-15;"36";"36";"21";"bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6,3
"5909";1159;2023;20230626;"12.6";"6808_1";"yes";6808;"komb";"23_6808_1_b";"23_6808_1";"23_6808_1_b_8";"M_Medne";"Medne";8;"M_Medne";"Karlis_ Hermanis_Liepa";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"DAP";0;0;-5;0;-10;"-5";"na";0;-15;"36";"36";"21";"bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6,3
"5910";1160;2023;20230626;"12.6";"6808_1";"yes";6808;"komb";"23_6808_1_b";"23_6808_1";"23_6808_1_b_9";"M_Medne";"Medne";9;"M_Medne";"Karlis_ Hermanis_Liepa";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"DAP";0;0;-5;0;-10;"-5";"na";0;-15;"36";"36";"21";"bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;6,3
"5911";551;2023;20230630;"12.6";"6558_2";"yes";6558;"komb";"23_6558_2_b";"23_6558_2";"23_6558_2_b_1";"V_Verpeja";"Verpeja";1;"V_Verpeja";"Ieva_Langrate";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"LU";5;-10;-5;0;-20;"-5";"5";0;-25;"46.5";"46.5";"21.5";"bad";4;0;3;2;1;0;4;0;0;0;1;0;2;2;3;0;0;0;0;0;0;1;"0";0;0;0;1;0;0;0;1;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;7;7,9
"5912";552;2023;20230630;"12.6";"6558_2";"yes";6558;"komb";"23_6558_2_b";"23_6558_2";"23_6558_2_b_10";"V_Verpeja";"Verpeja";10;"V_Verpeja";"Ieva_Langrate";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"LU";5;-10;-5;0;-20;"-5";"5";0;-25;"46.5";"46.5";"21.5";"bad";4;0;3;2;1;0;4;0;0;0;1;0;2;2;3;0;0;0;1;0;1;0;"1";0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7,9
"5913";553;2023;20230630;"12.6";"6558_2";"yes";6558;"komb";"23_6558_2_b";"23_6558_2";"23_6558_2_b_2";"V_Verpeja";"Verpeja";2;"V_Verpeja";"Ieva_Langrate";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"LU";5;-10;-5;0;-20;"-5";"5";0;-25;"46.5";"46.5";"21.5";"bad";4;0;3;2;1;0;4;0;0;0;1;0;2;2;3;0;0;0;1;0;1;0;"0";0;0;0;1;0;0;0;2;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7,9
"5914";554;2023;20230630;"12.6";"6558_2";"yes";6558;"komb";"23_6558_2_b";"23_6558_2";"23_6558_2_b_3";"V_Verpeja";"Verpeja";3;"V_Verpeja";"Ieva_Langrate";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"LU";5;-10;-5;0;-20;"-5";"5";0;-25;"46.5";"46.5";"21.5";"bad";4;0;3;2;1;0;4;0;0;0;1;0;2;2;3;0;0;0;2;0;0;1;"0";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7,9
"5915";555;2023;20230630;"12.6";"6558_2";"yes";6558;"komb";"23_6558_2_b";"23_6558_2";"23_6558_2_b_4";"V_Verpeja";"Verpeja";4;"V_Verpeja";"Ieva_Langrate";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"LU";5;-10;-5;0;-20;"-5";"5";0;-25;"46.5";"46.5";"21.5";"bad";4;0;3;2;1;0;4;0;0;0;1;0;2;2;3;0;0;0;1;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7,9
"5916";556;2023;20230630;"12.6";"6558_2";"yes";6558;"komb";"23_6558_2_b";"23_6558_2";"23_6558_2_b_5";"V_Verpeja";"Verpeja";5;"V_Verpeja";"Ieva_Langrate";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"LU";5;-10;-5;0;-20;"-5";"5";0;-25;"46.5";"46.5";"21.5";"bad";4;0;3;2;1;0;4;0;0;0;1;0;2;2;3;0;0;0;2;0;1;0;"0";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;0;1;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7,9
"5917";557;2023;20230630;"12.6";"6558_2";"yes";6558;"komb";"23_6558_2_b";"23_6558_2";"23_6558_2_b_6";"V_Verpeja";"Verpeja";6;"V_Verpeja";"Ieva_Langrate";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"LU";5;-10;-5;0;-20;"-5";"5";0;-25;"46.5";"46.5";"21.5";"bad";4;0;3;2;1;0;4;0;0;0;1;0;2;2;3;0;0;0;1;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;8;7,9
"5918";558;2023;20230630;"12.6";"6558_2";"yes";6558;"komb";"23_6558_2_b";"23_6558_2";"23_6558_2_b_7";"V_Verpeja";"Verpeja";7;"V_Verpeja";"Ieva_Langrate";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"LU";5;-10;-5;0;-20;"-5";"5";0;-25;"46.5";"46.5";"21.5";"bad";4;0;3;2;1;0;4;0;0;0;1;0;2;2;3;0;0;0;1;0;0;0;"0";0;0;0;0;0;0;0;2;0;0;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;8;7,9
"5919";559;2023;20230630;"12.6";"6558_2";"yes";6558;"komb";"23_6558_2_b";"23_6558_2";"23_6558_2_b_8";"V_Verpeja";"Verpeja";8;"V_Verpeja";"Ieva_Langrate";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"LU";5;-10;-5;0;-20;"-5";"5";0;-25;"46.5";"46.5";"21.5";"bad";4;0;3;2;1;0;4;0;0;0;1;0;2;2;3;0;0;0;2;1;1;0;"0";1;0;0;0;0;2;0;0;0;0;0;1;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;11;7,9
"5920";560;2023;20230630;"12.6";"6558_2";"yes";6558;"komb";"23_6558_2_b";"23_6558_2";"23_6558_2_b_9";"V_Verpeja";"Verpeja";9;"V_Verpeja";"Ieva_Langrate";"basic_ZP";"Participant";"pasture";"na";"na";"no";"no";"na";"s";"LU";5;-10;-5;0;-20;"-5";"5";0;-25;"46.5";"46.5";"21.5";"bad";4;0;3;2;1;0;4;0;0;0;1;0;2;2;3;0;0;0;1;0;1;0;"0";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;7,9
"5921";13202;2025;20250604;"12.6";"6512_2";"yes";6512;"komb";"25_6512_2_b";"25_6512_2";"25_6512_2_b_1";"M.Medne";"M.Medne";1;"M.Medne";"Raimonds_Zilite";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"DAP";10;-5;0;0;-10;"-5";"15";0;-10;"31.5";"31.5";"22";"bad";2;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;7;5,6
"5922";13203;2025;20250604;"12.6";"6512_2";"yes";6512;"komb";"25_6512_2_b";"25_6512_2";"25_6512_2_b_10";"M.Medne";"M.Medne";10;"M.Medne";"Raimonds_Zilite";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"DAP";10;-5;0;0;-10;"-5";"15";0;-10;"31.5";"31.5";"22";"bad";2;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;2;0;2;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5,6
"5923";13204;2025;20250604;"12.6";"6512_2";"yes";6512;"komb";"25_6512_2_b";"25_6512_2";"25_6512_2_b_2";"M.Medne";"M.Medne";2;"M.Medne";"Raimonds_Zilite";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"DAP";10;-5;0;0;-10;"-5";"15";0;-10;"31.5";"31.5";"22";"bad";2;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;"0";0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;5,6
"5924";13205;2025;20250604;"12.6";"6512_2";"yes";6512;"komb";"25_6512_2_b";"25_6512_2";"25_6512_2_b_3";"M.Medne";"M.Medne";3;"M.Medne";"Raimonds_Zilite";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"DAP";10;-5;0;0;-10;"-5";"15";0;-10;"31.5";"31.5";"22";"bad";2;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5,6
"5925";13206;2025;20250604;"12.6";"6512_2";"yes";6512;"komb";"25_6512_2_b";"25_6512_2";"25_6512_2_b_4";"M.Medne";"M.Medne";4;"M.Medne";"Raimonds_Zilite";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"DAP";10;-5;0;0;-10;"-5";"15";0;-10;"31.5";"31.5";"22";"bad";2;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5,6
"5926";13207;2025;20250604;"12.6";"6512_2";"yes";6512;"komb";"25_6512_2_b";"25_6512_2";"25_6512_2_b_5";"M.Medne";"M.Medne";5;"M.Medne";"Raimonds_Zilite";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"DAP";10;-5;0;0;-10;"-5";"15";0;-10;"31.5";"31.5";"22";"bad";2;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;5,6
"5927";13208;2025;20250604;"12.6";"6512_2";"yes";6512;"komb";"25_6512_2_b";"25_6512_2";"25_6512_2_b_6";"M.Medne";"M.Medne";6;"M.Medne";"Raimonds_Zilite";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"DAP";10;-5;0;0;-10;"-5";"15";0;-10;"31.5";"31.5";"22";"bad";2;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5,6
"5928";13209;2025;20250604;"12.6";"6512_2";"yes";6512;"komb";"25_6512_2_b";"25_6512_2";"25_6512_2_b_7";"M.Medne";"M.Medne";7;"M.Medne";"Raimonds_Zilite";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"DAP";10;-5;0;0;-10;"-5";"15";0;-10;"31.5";"31.5";"22";"bad";2;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;6;5,6
"5929";13210;2025;20250604;"12.6";"6512_2";"yes";6512;"komb";"25_6512_2_b";"25_6512_2";"25_6512_2_b_8";"M.Medne";"M.Medne";8;"M.Medne";"Raimonds_Zilite";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"DAP";10;-5;0;0;-10;"-5";"15";0;-10;"31.5";"31.5";"22";"bad";2;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;"0";1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;3;0;0;1;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;11;5,6
