"Nrpk";"Year";"Date";"Polig_nr";"Nr_4digitcode";"Approach";"Uniq_no";"Uniq_Rprog";"Unipntno";"Eksp_spp";"Exp_gr";"Mont_pnt";"Address";"Rel_type";"Status";"Usage";"Ul_mown";"Ul_graz";"Ul_aftmh";"Exp_opin";"Statuslet";"Luordap";"Transect_segment";"Transect_length";"Tr_length_m";"Str_score";"Spp_scortotal";"Spp_score50";"Totl_score";"Gr_qualit_exp";"Gr_qualit_farmer";"No_sp_plot";"aeup";"avul";"bmed";"camp";"cpan";"cvul";"cent";"chet";"cole";"dact";"ddel";"frag";"gbor";"gali";"gver";"gera";"geum";"hype";"isal";"karv";"lath";"lhis";"lvul";"lova";"lfos";"lsal";"mlup";"mela";"pilo";"psax";"pmed";"plat";"poly";"parg";"pere";"pver";"rhin";"ssyl";"sacr";"svir";"spra";"thal";"thym";"tpra";"trif";"tmon";"teur";"voff";"vlon";"vvul";"cumul_spno";"pairs"
10636;2023;20230701;"6978_2";6978;"komb";"23_6978_2_f";"23_6978_2";"23_6978_2_f_5";"farmer";"farmer";5;"Ligita_Taunina";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"LU";"29";"260.6499939";"261";-5;"10";"10";"5";"very_bad";"very bad";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"1"
10637;2023;20230701;"6978_2";6978;"komb";"23_6978_2_f";"23_6978_2";"23_6978_2_f_6";"farmer";"farmer";6;"Ligita_Taunina";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"LU";"29";"260.6499939";"261";-5;"10";"10";"5";"very_bad";"very bad";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"1"
10638;2023;20230701;"6978_2";6978;"komb";"23_6978_2_f";"23_6978_2";"23_6978_2_f_7";"farmer";"farmer";7;"Ligita_Taunina";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"LU";"29";"260.6499939";"261";-5;"10";"10";"5";"very_bad";"very bad";2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"1"
10639;2023;20230701;"6978_2";6978;"komb";"23_6978_2_f";"23_6978_2";"23_6978_2_f_8";"farmer";"farmer";8;"Ligita_Taunina";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"LU";"29";"260.6499939";"261";-5;"10";"10";"5";"very_bad";"very bad";2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"1"
10640;2023;20230701;"6978_2";6978;"komb";"23_6978_2_f";"23_6978_2";"23_6978_2_f_9";"farmer";"farmer";9;"Ligita_Taunina";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"LU";"29";"260.6499939";"261";-5;"10";"10";"5";"very_bad";"very bad";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"1"
10641;2023;20230701;"6978_2";6978;"komb";"23_6978_2_f";"23_6978_2";"23_6978_2_f_10";"farmer";"farmer";10;"Ligita_Taunina";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"LU";"29";"260.6499939";"261";-5;"10";"10";"5";"very_bad";"very bad";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"1"
10642;2023;20230616;"6979_1";6979;"rez";"23_6979_1_f";"23_6979_1";"23_6979_1_f_1";"farmer";"farmer";1;"Liene_Goba";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"42";"380.9119873";"381";-85;"13.5";"13.5";"-71.5";"very_bad";"very bad";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;11;"1"
10643;2023;20230616;"6979_1";6979;"rez";"23_6979_1_f";"23_6979_1";"23_6979_1_f_2";"farmer";"farmer";2;"Liene_Goba";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"42";"380.9119873";"381";-85;"13.5";"13.5";"-71.5";"very_bad";"very bad";4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;11;"1"
10644;2023;20230616;"6979_1";6979;"rez";"23_6979_1_f";"23_6979_1";"23_6979_1_f_3";"farmer";"farmer";3;"Liene_Goba";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"42";"380.9119873";"381";-85;"13.5";"13.5";"-71.5";"very_bad";"very bad";5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;11;"1"
10645;2023;20230616;"6979_1";6979;"rez";"23_6979_1_f";"23_6979_1";"23_6979_1_f_4";"farmer";"farmer";4;"Liene_Goba";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"42";"380.9119873";"381";-85;"13.5";"13.5";"-71.5";"very_bad";"very bad";2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10646;2023;20230616;"6979_1";6979;"rez";"23_6979_1_f";"23_6979_1";"23_6979_1_f_5";"farmer";"farmer";5;"Liene_Goba";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"42";"380.9119873";"381";-85;"13.5";"13.5";"-71.5";"very_bad";"very bad";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10647;2023;20230616;"6979_1";6979;"rez";"23_6979_1_f";"23_6979_1";"23_6979_1_f_6";"farmer";"farmer";6;"Liene_Goba";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"42";"380.9119873";"381";-85;"13.5";"13.5";"-71.5";"very_bad";"very bad";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10648;2023;20230616;"6979_1";6979;"rez";"23_6979_1_f";"23_6979_1";"23_6979_1_f_7";"farmer";"farmer";7;"Liene_Goba";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"42";"380.9119873";"381";-85;"13.5";"13.5";"-71.5";"very_bad";"very bad";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10649;2023;20230616;"6979_1";6979;"rez";"23_6979_1_f";"23_6979_1";"23_6979_1_f_8";"farmer";"farmer";8;"Liene_Goba";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"42";"380.9119873";"381";-85;"13.5";"13.5";"-71.5";"very_bad";"very bad";2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10650;2023;20230616;"6979_1";6979;"rez";"23_6979_1_f";"23_6979_1";"23_6979_1_f_9";"farmer";"farmer";9;"Liene_Goba";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"42";"380.9119873";"381";-85;"13.5";"13.5";"-71.5";"very_bad";"very bad";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10651;2023;20230616;"6979_1";6979;"rez";"23_6979_1_f";"23_6979_1";"23_6979_1_f_10";"farmer";"farmer";10;"Liene_Goba";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"42";"380.9119873";"381";-85;"13.5";"13.5";"-71.5";"very_bad";"very bad";2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10872;2023;20230624;"7077_2";7077;"rez";"23_7077_2_f";"23_7077_2";"23_7077_2_f_1";"farmer";"farmer";1;"Janis_Malnieks";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"86";"773.9719849";"774";10;"32";"32";"42";"very_bad";"average";8;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17;"1"
10873;2023;20230624;"7077_2";7077;"rez";"23_7077_2_f";"23_7077_2";"23_7077_2_f_2";"farmer";"farmer";2;"Janis_Malnieks";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"86";"773.9719849";"774";10;"32";"32";"42";"very_bad";"average";9;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;17;"1"
10874;2023;20230624;"7077_2";7077;"rez";"23_7077_2_f";"23_7077_2";"23_7077_2_f_3";"farmer";"farmer";3;"Janis_Malnieks";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"86";"773.9719849";"774";10;"32";"32";"42";"very_bad";"average";5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17;"1"
10875;2023;20230624;"7077_2";7077;"rez";"23_7077_2_f";"23_7077_2";"23_7077_2_f_4";"farmer";"farmer";4;"Janis_Malnieks";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"86";"773.9719849";"774";10;"32";"32";"42";"very_bad";"average";6;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;17;"1"
10876;2023;20230624;"7077_2";7077;"rez";"23_7077_2_f";"23_7077_2";"23_7077_2_f_5";"farmer";"farmer";5;"Janis_Malnieks";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"86";"773.9719849";"774";10;"32";"32";"42";"very_bad";"average";4;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;"1"
10877;2023;20230624;"7077_2";7077;"rez";"23_7077_2_f";"23_7077_2";"23_7077_2_f_6";"farmer";"farmer";6;"Janis_Malnieks";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"86";"773.9719849";"774";10;"32";"32";"42";"very_bad";"average";7;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;"1"
10878;2023;20230624;"7077_2";7077;"rez";"23_7077_2_f";"23_7077_2";"23_7077_2_f_7";"farmer";"farmer";7;"Janis_Malnieks";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"86";"773.9719849";"774";10;"32";"32";"42";"very_bad";"average";3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;17;"1"
10879;2023;20230624;"7077_2";7077;"rez";"23_7077_2_f";"23_7077_2";"23_7077_2_f_8";"farmer";"farmer";8;"Janis_Malnieks";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"86";"773.9719849";"774";10;"32";"32";"42";"very_bad";"average";2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;"1"
10880;2023;20230624;"7077_2";7077;"rez";"23_7077_2_f";"23_7077_2";"23_7077_2_f_9";"farmer";"farmer";9;"Janis_Malnieks";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"86";"773.9719849";"774";10;"32";"32";"42";"very_bad";"average";6;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17;"1"
10881;2023;20230624;"7077_2";7077;"rez";"23_7077_2_f";"23_7077_2";"23_7077_2_f_10";"farmer";"farmer";10;"Janis_Malnieks";"farmer_ZP";"Participant";"meadow";"na";"na";"no";"";"s";"DAP";"86";"773.9719849";"774";10;"32";"32";"42";"very_bad";"average";5;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17;"1"
10942;2024;20240708;"6389_4";6389;"rez";"24_6389_4_f";"24_6389_4";"24_6389_4_f_1";"farmer";"farmer";1;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"320.0849915";"320";-25;"23.5";"23.5";"-1.5";"average";"very bad";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10943;2024;20240708;"6389_4";6389;"rez";"24_6389_4_f";"24_6389_4";"24_6389_4_f_2";"farmer";"farmer";2;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"320.0849915";"320";-25;"23.5";"23.5";"-1.5";"average";"very bad";6;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11;"1"
10944;2024;20240708;"6389_4";6389;"rez";"24_6389_4_f";"24_6389_4";"24_6389_4_f_3";"farmer";"farmer";3;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"320.0849915";"320";-25;"23.5";"23.5";"-1.5";"average";"very bad";5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;11;"1"
10945;2024;20240708;"6389_4";6389;"rez";"24_6389_4_f";"24_6389_4";"24_6389_4_f_4";"farmer";"farmer";4;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"320.0849915";"320";-25;"23.5";"23.5";"-1.5";"average";"very bad";6;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10946;2024;20240708;"6389_4";6389;"rez";"24_6389_4_f";"24_6389_4";"24_6389_4_f_5";"farmer";"farmer";5;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"320.0849915";"320";-25;"23.5";"23.5";"-1.5";"average";"very bad";4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10947;2024;20240708;"6389_4";6389;"rez";"24_6389_4_f";"24_6389_4";"24_6389_4_f_6";"farmer";"farmer";6;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"320.0849915";"320";-25;"23.5";"23.5";"-1.5";"average";"very bad";5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10948;2024;20240708;"6389_4";6389;"rez";"24_6389_4_f";"24_6389_4";"24_6389_4_f_7";"farmer";"farmer";7;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"320.0849915";"320";-25;"23.5";"23.5";"-1.5";"average";"very bad";4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10949;2024;20240708;"6389_4";6389;"rez";"24_6389_4_f";"24_6389_4";"24_6389_4_f_8";"farmer";"farmer";8;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"320.0849915";"320";-25;"23.5";"23.5";"-1.5";"average";"very bad";6;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10950;2024;20240708;"6389_4";6389;"rez";"24_6389_4_f";"24_6389_4";"24_6389_4_f_9";"farmer";"farmer";9;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"320.0849915";"320";-25;"23.5";"23.5";"-1.5";"average";"very bad";5;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10951;2024;20240708;"6389_4";6389;"rez";"24_6389_4_f";"24_6389_4";"24_6389_4_f_10";"farmer";"farmer";10;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"320.0849915";"320";-25;"23.5";"23.5";"-1.5";"average";"very bad";5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
10952;2024;20240708;"6389_5";6389;"rez";"24_6389_5_f";"24_6389_5";"24_6389_5_f_1";"farmer";"farmer";1;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"325.6839905";"326";-25;"20";"20";"-5";"average";"very bad";6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
10953;2024;20240708;"6389_5";6389;"rez";"24_6389_5_f";"24_6389_5";"24_6389_5_f_2";"farmer";"farmer";2;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"325.6839905";"326";-25;"20";"20";"-5";"average";"very bad";4;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
10954;2024;20240708;"6389_5";6389;"rez";"24_6389_5_f";"24_6389_5";"24_6389_5_f_3";"farmer";"farmer";3;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"325.6839905";"326";-25;"20";"20";"-5";"average";"very bad";4;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
10955;2024;20240708;"6389_5";6389;"rez";"24_6389_5_f";"24_6389_5";"24_6389_5_f_4";"farmer";"farmer";4;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"325.6839905";"326";-25;"20";"20";"-5";"average";"very bad";5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;15;"1"
10956;2024;20240708;"6389_5";6389;"rez";"24_6389_5_f";"24_6389_5";"24_6389_5_f_5";"farmer";"farmer";5;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"325.6839905";"326";-25;"20";"20";"-5";"average";"very bad";4;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
10957;2024;20240708;"6389_5";6389;"rez";"24_6389_5_f";"24_6389_5";"24_6389_5_f_6";"farmer";"farmer";6;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"325.6839905";"326";-25;"20";"20";"-5";"average";"very bad";6;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
10958;2024;20240708;"6389_5";6389;"rez";"24_6389_5_f";"24_6389_5";"24_6389_5_f_7";"farmer";"farmer";7;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"325.6839905";"326";-25;"20";"20";"-5";"average";"very bad";2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
10959;2024;20240708;"6389_5";6389;"rez";"24_6389_5_f";"24_6389_5";"24_6389_5_f_8";"farmer";"farmer";8;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"325.6839905";"326";-25;"20";"20";"-5";"average";"very bad";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
10960;2024;20240708;"6389_5";6389;"rez";"24_6389_5_f";"24_6389_5";"24_6389_5_f_9";"farmer";"farmer";9;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"325.6839905";"326";-25;"20";"20";"-5";"average";"very bad";4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
10961;2024;20240708;"6389_5";6389;"rez";"24_6389_5_f";"24_6389_5";"24_6389_5_f_10";"farmer";"farmer";10;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"36";"325.6839905";"326";-25;"20";"20";"-5";"average";"very bad";3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
10962;2024;20240708;"6389_6";6389;"rez";"24_6389_6_f";"24_6389_6";"24_6389_6_f_1";"farmer";"farmer";1;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"40";"358.8720093";"359";-40;"24.5";"24.5";"-15.5";"average";"very bad";10;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;14;"1"
10963;2024;20240708;"6389_6";6389;"rez";"24_6389_6_f";"24_6389_6";"24_6389_6_f_2";"farmer";"farmer";2;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"40";"358.8720093";"359";-40;"24.5";"24.5";"-15.5";"average";"very bad";5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14;"1"
10964;2024;20240708;"6389_6";6389;"rez";"24_6389_6_f";"24_6389_6";"24_6389_6_f_3";"farmer";"farmer";3;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"40";"358.8720093";"359";-40;"24.5";"24.5";"-15.5";"average";"very bad";6;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;"1"
10965;2024;20240708;"6389_6";6389;"rez";"24_6389_6_f";"24_6389_6";"24_6389_6_f_4";"farmer";"farmer";4;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"40";"358.8720093";"359";-40;"24.5";"24.5";"-15.5";"average";"very bad";5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;"1"
10966;2024;20240708;"6389_6";6389;"rez";"24_6389_6_f";"24_6389_6";"24_6389_6_f_5";"farmer";"farmer";5;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"40";"358.8720093";"359";-40;"24.5";"24.5";"-15.5";"average";"very bad";3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;"1"
10967;2024;20240708;"6389_6";6389;"rez";"24_6389_6_f";"24_6389_6";"24_6389_6_f_6";"farmer";"farmer";6;"Atenas";"farmer_ZP";"Participant";"pasture";"no";"no";"no";"";"s";"DAP";"40";"358.8720093";"359";-40;"24.5";"24.5";"-15.5";"average";"very bad";4;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;"1"
